Feature	Level1	N_level1	Level2	N_level2	mean.level1	mean.level2	median.level1	median.level2	sd.level1	sd.level2	statistic	EffectSize_r	p.value	N	Dominant	q.value
Bacteroidales_sp___ref_mOTU_v25_03666_	Non_responder	15	Responder	49	0.333333333333333	0.36734693877551	0	0	0.487950036474267	0.566196283361625	365	0.0264220819556206	0.969125745946072	64	Responder	0.997501276723277
X3576_143_bin_2_clean__mags_db_all_128_	Non_responder	15	Responder	49	0.6	0.387755102040816	0	0	1.2983506020002	0.861595577272487	369.5	0.0923213772673369	0.973755338684925	64	Responder	0.997501276723277
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16427_	Non_responder	15	Responder	49	1	0.510204081632653	0	0	2.56347977784662	0.793789670389031	365	0.147297075909295	0.969947112936577	64	Responder	0.997501276723277
Actinobacteria_sp___ref_mOTU_v25_01911_	Non_responder	15	Responder	49	0.533333333333333	0.73469387755102	0	0	0.639940473422184	1.75327681551908	370.5	0.0546010235893384	0.964300409907982	64	Responder	0.997501276723277
Clostridium_species_incertae_sedis__ext_mOTU_v26_17323_	Non_responder	15	Responder	49	1	0.897959183673469	1	1	1.25356634105602	0.940852848022821	365	0.0426835099027672	0.973064300974379	64	Responder	0.997501276723277
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17393_	Non_responder	15	Responder	49	1	0.979591836734694	0	0	1.51185789203691	1.33056685787123	371	0.00634415756500431	0.958011230050268	64	Responder	0.997501276723277
X3576_012_bin_41_clean__mags_db_all_7_	Non_responder	15	Responder	49	1.46666666666667	1.40816326530612	1	1	1.72654347786332	1.86991942057827	370	0.0135865670152034	0.973391883342613	64	Responder	0.997501276723277
Clostridium_sp__CAG_58__ref_mOTU_v25_07640_	Non_responder	15	Responder	49	1.4	1.55102040816327	1	1	1.91982142026655	3.6231962437064	370.5	0.0194438560727203	0.966553390029703	64	Responder	0.997501276723277
Clostridium_sp__CAG_226__meta_mOTU_v25_12471_	Non_responder	15	Responder	49	4.33333333333333	3	0	0	9.31716286267036	8.31915460448556	365.5	0.0664044917501893	0.973779460906064	64	Responder	0.997501276723277
Bacteroides_sp___ref_mOTU_v25_03475_	Non_responder	15	Responder	49	6.53333333333333	6.55102040816327	3	3	9.13288146257926	9.71909894762583	365.5	0.000787556522140504	0.980881323370298	64	Responder	0.997501276723277
Faecalibacterium_species_incertae_sedis__meta_mOTU_v25_12376_	Non_responder	15	Responder	49	14.4666666666667	9.24489795918367	0	0	48.3482407224129	36.1711963055809	366	0.0567124410291889	0.983729069746821	64	Responder	0.997501276723277
Prevotella_species_incertae_sedis__meta_mOTU_v25_12765_	Non_responder	15	Responder	49	16.6	18.4897959183673	0	0	60.195870764886	45.9529299251689	369	0.0162907176905875	0.983369668294097	64	Responder	0.997501276723277
Roseburia_intestinalis__ref_mOTU_v25_03702_	Non_responder	15	Responder	49	8.93333333333333	10.6122448979592	0	0	23.270050238348	23.5741881501522	366	0.0304849001521546	0.986272863874704	64	Responder	0.998084514939072
Roseburia_species_incertae_sedis__ext_mOTU_v26_17394_	Non_responder	15	Responder	49	0.466666666666667	0.63265306122449	0	0	0.990430401872025	1.66700676802041	367	0.0459623772220882	1	64	Responder	1
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13686_	Non_responder	15	Responder	49	0.666666666666667	0.693877551020408	0	0	1.83873662631503	1.97066065099005	367	0.00598412720927934	1	64	Responder	1
Desulfovibrio_species_incertae_sedis__ext_mOTU_v26_16415_	Non_responder	15	Responder	49	0.933333333333333	0.836734693877551	0	0	1.75119007154183	2.1345075424977	368	0.0200758803003876	1	64	Responder	1
Firmicutes_sp___ref_mOTU_v25_03629_	Non_responder	15	Responder	49	1	1.48979591836735	0	0	2.61861468283191	5.11583509385154	366.5	0.044738300715045	0.991851437461948	64	Responder	1
Parabacteroides_distasonis__ref_mOTU_v25_03640_	Non_responder	15	Responder	49	8.2	6.87755102040816	6	5	9.19005673851597	5.94640175884131	368.5	0.082571964575209	0.993658132264829	64	Non_responder	1
Dehalococcoidales_species_incertae_sedis__meta_mOTU_v25_12342_	Non_responder	15	Responder	49	3.06666666666667	8.91836734693878	0	0	7.62014872995709	27.6147882594136	368	0.101184395791764	1	64	Responder	1
